,Deaths,State,County,Year,Population,_merge,Death Rate,Years since policy,Policy or Control
24061,5,Kansas,"Cowley County, KS",2016,35753,right_only,13.98484043297066,,Control
24062,5,Kansas,"Cowley County, KS",2017,35361,right_only,14.13987160996578,,Control
24063,5,Kansas,"Cowley County, KS",2018,35218,right_only,14.197285479016411,,Control
24064,5,Kansas,"Cowley County, KS",2019,34908,right_only,14.32336427180016,,Control
24065,5,Kansas,"Cowley County, KS",2020,34628,right_only,14.439182164722189,,Control
24066,5,Kansas,"Crawford County, KS",1999,38195,right_only,13.090718680455556,,Control
24067,5,Kansas,"Crawford County, KS",2000,38242,right_only,13.07462998797134,,Control
24068,5,Kansas,"Crawford County, KS",2001,38434,right_only,13.009314669303222,,Control
24069,5,Kansas,"Crawford County, KS",2002,38330,right_only,13.044612575006521,,Control
24070,5,Kansas,"Crawford County, KS",2003,38631,right_only,12.942973259817244,,Control
24071,5,Kansas,"Crawford County, KS",2004,38656,right_only,12.934602649006624,,Control
24072,5,Kansas,"Crawford County, KS",2005,38638,right_only,12.940628396914953,,Control
24073,5,Kansas,"Crawford County, KS",2006,38855,right_only,12.868356710848026,,Control
24074,5,Kansas,"Crawford County, KS",2007,38922,right_only,12.846205230974771,,Control
24075,5,Kansas,"Crawford County, KS",2008,38997,right_only,12.821499089673566,,Control
24076,5,Kansas,"Crawford County, KS",2009,38966,right_only,12.831699430272545,-3.0,Control
24077,5,Kansas,"Crawford County, KS",2010,39134,right_only,12.77661368630858,-2.0,Control
24078,5,Kansas,"Crawford County, KS",2011,39220,right_only,12.748597654258033,-1.0,Control
24079,5,Kansas,"Crawford County, KS",2012,39361,right_only,12.702929295495542,0.0,Control
24080,5,Kansas,"Crawford County, KS",2013,39278,right_only,12.729772391669638,1.0,Control
24081,5,Kansas,"Crawford County, KS",2014,39290,right_only,12.725884448969204,2.0,Control
24082,5,Kansas,"Crawford County, KS",2015,39217,right_only,12.749572889308208,,Control
24083,5,Kansas,"Crawford County, KS",2016,39164,right_only,12.766826677561026,,Control
24084,5,Kansas,"Crawford County, KS",2017,39034,right_only,12.809345698621714,,Control
24085,5,Kansas,"Crawford County, KS",2018,39019,right_only,12.81426997103975,,Control
24086,5,Kansas,"Crawford County, KS",2019,38818,right_only,12.880622391673967,,Control
24087,5,Kansas,"Crawford County, KS",2020,38730,right_only,12.909888974954814,,Control
24088,5,Kansas,"Decatur County, KS",1999,3504,right_only,142.69406392694063,,Control
24089,5,Kansas,"Decatur County, KS",2000,3472,right_only,144.00921658986175,,Control
24090,5,Kansas,"Decatur County, KS",2001,3450,right_only,144.92753623188406,,Control
24091,5,Kansas,"Decatur County, KS",2002,3381,right_only,147.88524105294292,,Control
24092,5,Kansas,"Decatur County, KS",2003,3302,right_only,151.42337976983646,,Control
24093,5,Kansas,"Decatur County, KS",2004,3239,right_only,154.36863229391787,,Control
24094,5,Kansas,"Decatur County, KS",2005,3128,right_only,159.846547314578,,Control
24095,5,Kansas,"Decatur County, KS",2006,3107,right_only,160.926939169617,,Control
24096,5,Kansas,"Decatur County, KS",2007,3043,right_only,164.31153466973382,,Control
24097,5,Kansas,"Decatur County, KS",2008,2992,right_only,167.11229946524062,,Control
24098,5,Kansas,"Decatur County, KS",2009,2980,right_only,167.78523489932886,-3.0,Control
24099,5,Kansas,"Decatur County, KS",2010,2961,right_only,168.86187098953056,-2.0,Control
24100,5,Kansas,"Decatur County, KS",2011,2915,right_only,171.52658662092625,-1.0,Control
24101,5,Kansas,"Decatur County, KS",2012,2871,right_only,174.15534656913968,0.0,Control
24102,5,Kansas,"Decatur County, KS",2013,2930,right_only,170.64846416382252,1.0,Control
24103,5,Kansas,"Decatur County, KS",2014,2908,right_only,171.93947730398898,2.0,Control
24104,5,Kansas,"Decatur County, KS",2015,2932,right_only,170.53206002728513,,Control
24105,5,Kansas,"Decatur County, KS",2016,2832,right_only,176.5536723163842,,Control
24106,5,Kansas,"Decatur County, KS",2017,2885,right_only,173.3102253032929,,Control
24107,5,Kansas,"Decatur County, KS",2018,2871,right_only,174.15534656913968,,Control
24108,5,Kansas,"Decatur County, KS",2019,2827,right_only,176.86593562079943,,Control
24109,5,Kansas,"Decatur County, KS",2020,2776,right_only,180.11527377521614,,Control
24110,5,Kansas,"Dickinson County, KS",1999,19323,right_only,25.875899187496767,,Control
24111,5,Kansas,"Dickinson County, KS",2000,19344,right_only,25.847808105872623,,Control
24112,5,Kansas,"Dickinson County, KS",2001,19138,right_only,26.12603197826314,,Control
24113,5,Kansas,"Dickinson County, KS",2002,19121,right_only,26.14925997594268,,Control
24114,5,Kansas,"Dickinson County, KS",2003,19238,right_only,25.99022767439443,,Control
24115,5,Kansas,"Dickinson County, KS",2004,19189,right_only,26.05659492417531,,Control
24116,5,Kansas,"Dickinson County, KS",2005,19285,right_only,25.926886180969664,,Control
24117,5,Kansas,"Dickinson County, KS",2006,19429,right_only,25.73472643985794,,Control
24118,5,Kansas,"Dickinson County, KS",2007,19454,right_only,25.701655186594014,,Control
24119,5,Kansas,"Dickinson County, KS",2008,19862,right_only,25.173698519786527,,Control
24120,5,Kansas,"Dickinson County, KS",2009,19730,right_only,25.342118601115054,-3.0,Control
24121,5,Kansas,"Dickinson County, KS",2010,19754,right_only,25.311329351017516,-2.0,Control
24122,5,Kansas,"Dickinson County, KS",2011,19739,right_only,25.330563858351486,-1.0,Control
24123,5,Kansas,"Dickinson County, KS",2012,19762,right_only,25.301082886347537,0.0,Control
24124,5,Kansas,"Dickinson County, KS",2013,19609,right_only,25.49849558876026,1.0,Control
24125,5,Kansas,"Dickinson County, KS",2014,19394,right_only,25.78116943384552,2.0,Control
24126,5,Kansas,"Dickinson County, KS",2015,19303,right_only,25.902709423405685,,Control
24127,5,Kansas,"Dickinson County, KS",2016,19064,right_only,26.227444397817877,,Control
24128,5,Kansas,"Dickinson County, KS",2017,18902,right_only,26.452227277536768,,Control
24129,5,Kansas,"Dickinson County, KS",2018,18717,right_only,26.71368274830368,,Control
24130,5,Kansas,"Dickinson County, KS",2019,18466,right_only,27.07678977580418,,Control
24131,5,Kansas,"Dickinson County, KS",2020,18266,right_only,27.373261797875834,,Control
24132,5,Kansas,"Doniphan County, KS",1999,8201,right_only,60.96817461285209,,Control
24133,5,Kansas,"Doniphan County, KS",2000,8249,right_only,60.613407685780096,,Control
24134,5,Kansas,"Doniphan County, KS",2001,8219,right_only,60.834651417447375,,Control
24135,5,Kansas,"Doniphan County, KS",2002,8186,right_only,61.079892499389196,,Control
24136,5,Kansas,"Doniphan County, KS",2003,8144,right_only,61.39489194499018,,Control
24137,5,Kansas,"Doniphan County, KS",2004,8013,right_only,62.39860227130913,,Control
24138,5,Kansas,"Doniphan County, KS",2005,7868,right_only,63.54855109303507,,Control
24139,5,Kansas,"Doniphan County, KS",2006,7936,right_only,63.00403225806451,,Control
24140,5,Kansas,"Doniphan County, KS",2007,7988,right_only,62.59389083625439,,Control
24141,5,Kansas,"Doniphan County, KS",2008,8003,right_only,62.47657128576784,,Control
24142,5,Kansas,"Doniphan County, KS",2009,7907,right_only,63.23510813203491,-3.0,Control
24143,5,Kansas,"Doniphan County, KS",2010,7945,right_only,62.93266205160479,-2.0,Control
24144,5,Kansas,"Doniphan County, KS",2011,7945,right_only,62.93266205160479,-1.0,Control
24145,5,Kansas,"Doniphan County, KS",2012,7864,right_only,63.58087487283825,0.0,Control
24146,5,Kansas,"Doniphan County, KS",2013,7851,right_only,63.68615462998344,1.0,Control
24147,5,Kansas,"Doniphan County, KS",2014,7874,right_only,63.500127000254004,2.0,Control
24148,5,Kansas,"Doniphan County, KS",2015,7797,right_only,64.12722842118764,,Control
24149,5,Kansas,"Doniphan County, KS",2016,7664,right_only,65.24008350730689,,Control
24150,5,Kansas,"Doniphan County, KS",2017,7727,right_only,64.70816617057072,,Control
24151,5,Kansas,"Doniphan County, KS",2018,7682,right_only,65.08721687060661,,Control
24152,5,Kansas,"Doniphan County, KS",2019,7600,right_only,65.78947368421052,,Control
24153,5,Kansas,"Doniphan County, KS",2020,7496,right_only,66.70224119530417,,Control
24154,5,Kansas,"Douglas County, KS",1999,99490,right_only,5.02563071665494,,Control
24155,5,Kansas,"Douglas County, KS",2000,99962,right_only,5.001900722274464,,Control
24156,5,Kansas,"Douglas County, KS",2001,101269,right_only,4.937345090797776,,Control
24157,5,Kansas,"Douglas County, KS",2002,102552,right_only,4.8755753178875105,,Control
24158,5,Kansas,"Douglas County, KS",2003,103570,right_only,4.827652795210969,,Control
24159,5,Kansas,"Douglas County, KS",2004,104826,right_only,4.769809016846965,,Control
24160,5,Kansas,"Douglas County, KS",2005,105681,right_only,4.731219424494469,,Control
24161,5,Kansas,"Douglas County, KS",2006,107187,right_only,4.66474479181244,,Control
24162,5,Kansas,"Douglas County, KS",2007,107892,right_only,4.634263893523153,,Control
24163,5,Kansas,"Douglas County, KS",2008,109010,right_only,4.586735161911751,,Control
24164,5,Kansas,"Douglas County, KS",2009,110039,right_only,4.543843546379011,-3.0,Control
24165,5,Kansas,"Douglas County, KS",2010,110826,right_only,4.511576705827153,-2.0,Control
24166,5,Kansas,"Douglas County, KS",2011,112211,right_only,4.455891133667822,-1.0,Control
24167,5,Kansas,"Douglas County, KS",2012,112864,right_only,4.430110575559966,0.0,Control
24168,5,Kansas,"Douglas County, KS",2013,114322,right_only,4.373611378387362,1.0,Control
24169,5,Kansas,"Douglas County, KS",2014,116585,right_only,4.288716387185316,2.0,Control
24170,5,Kansas,"Douglas County, KS",2015,118053,right_only,4.23538580129264,,Control
24171,5,Kansas,"Douglas County, KS",2016,119440,right_only,4.186202277294039,,Control
24172,5,Kansas,"Douglas County, KS",2017,120793,right_only,4.139312708517878,,Control
24173,5,Kansas,"Douglas County, KS",2018,121436,right_only,4.117395171118943,,Control
24174,5,Kansas,"Douglas County, KS",2019,122259,right_only,4.089678469478729,,Control
24175,5,Kansas,"Douglas County, KS",2020,122530,right_only,4.080633314290378,,Control
24176,5,Kansas,"Edwards County, KS",1999,3498,right_only,142.9388221841052,,Control
24177,5,Kansas,"Edwards County, KS",2000,3449,right_only,144.96955639315743,,Control
24178,5,Kansas,"Edwards County, KS",2001,3376,right_only,148.1042654028436,,Control
24179,5,Kansas,"Edwards County, KS",2002,3309,right_only,151.1030522816561,,Control
24180,5,Kansas,"Edwards County, KS",2003,3223,right_only,155.13496742165685,,Control
24181,5,Kansas,"Edwards County, KS",2004,3231,right_only,154.75085112968122,,Control
24182,5,Kansas,"Edwards County, KS",2005,3194,right_only,156.54351909830933,,Control
24183,5,Kansas,"Edwards County, KS",2006,3078,right_only,162.44314489928524,,Control
24184,5,Kansas,"Edwards County, KS",2007,3068,right_only,162.97262059973926,,Control
24185,5,Kansas,"Edwards County, KS",2008,3058,right_only,163.50555918901242,,Control
24186,5,Kansas,"Edwards County, KS",2009,3008,right_only,166.22340425531914,-3.0,Control
24187,5,Kansas,"Edwards County, KS",2010,3037,right_only,164.63615409944023,-2.0,Control
24188,5,Kansas,"Edwards County, KS",2011,3020,right_only,165.56291390728478,-1.0,Control
24189,5,Kansas,"Edwards County, KS",2012,2979,right_only,167.84155756965424,0.0,Control
24190,5,Kansas,"Edwards County, KS",2013,2945,right_only,169.7792869269949,1.0,Control
24191,5,Kansas,"Edwards County, KS",2014,3030,right_only,165.01650165016503,2.0,Control
24192,5,Kansas,"Edwards County, KS",2015,2968,right_only,168.4636118598383,,Control
24193,5,Kansas,"Edwards County, KS",2016,2938,right_only,170.18379850238256,,Control
24194,5,Kansas,"Edwards County, KS",2017,2893,right_only,172.83097131005877,,Control
24195,5,Kansas,"Edwards County, KS",2018,2849,right_only,175.50017550017552,,Control
24196,5,Kansas,"Edwards County, KS",2019,2798,right_only,178.69907076483202,,Control
24197,5,Kansas,"Edwards County, KS",2020,2750,right_only,181.8181818181818,,Control
24198,5,Kansas,"Elk County, KS",1999,3333,right_only,150.01500150015,,Control
24199,5,Kansas,"Elk County, KS",2000,3261,right_only,153.32720024532352,,Control
24200,5,Kansas,"Elk County, KS",2001,3147,right_only,158.8814744200826,,Control
24201,5,Kansas,"Elk County, KS",2002,3148,right_only,158.8310038119441,,Control
24202,5,Kansas,"Elk County, KS",2003,3087,right_only,161.96954972465176,,Control
24203,5,Kansas,"Elk County, KS",2004,3073,right_only,162.70745200130168,,Control
24204,5,Kansas,"Elk County, KS",2005,3041,right_only,164.4195988161789,,Control
24205,5,Kansas,"Elk County, KS",2006,2971,right_only,168.29350387075058,,Control
24206,5,Kansas,"Elk County, KS",2007,2939,right_only,170.12589316093909,,Control
24207,5,Kansas,"Elk County, KS",2008,2954,right_only,169.26201760324983,,Control
24208,5,Kansas,"Elk County, KS",2009,2914,right_only,171.58544955387782,-3.0,Control
24209,5,Kansas,"Elk County, KS",2010,2882,right_only,173.49063150589868,-2.0,Control
24210,5,Kansas,"Elk County, KS",2011,2811,right_only,177.87264318747776,-1.0,Control
24211,5,Kansas,"Elk County, KS",2012,2720,right_only,183.8235294117647,0.0,Control
24212,5,Kansas,"Elk County, KS",2013,2655,right_only,188.32391713747646,1.0,Control
24213,5,Kansas,"Elk County, KS",2014,2694,right_only,185.5976243504083,2.0,Control
24214,5,Kansas,"Elk County, KS",2015,2605,right_only,191.93857965451056,,Control
24215,5,Kansas,"Elk County, KS",2016,2547,right_only,196.30938358853552,,Control
24216,5,Kansas,"Elk County, KS",2017,2498,right_only,200.16012810248196,,Control
24217,5,Kansas,"Elk County, KS",2018,2508,right_only,199.3620414673046,,Control
24218,5,Kansas,"Elk County, KS",2019,2530,right_only,197.6284584980237,,Control
24219,5,Kansas,"Elk County, KS",2020,2507,right_only,199.4415636218588,,Control
24220,5,Kansas,"Ellis County, KS",1999,27641,right_only,18.08907058355342,,Control
24221,5,Kansas,"Ellis County, KS",2000,27507,right_only,18.177191260406442,,Control
24222,5,Kansas,"Ellis County, KS",2001,27591,right_only,18.1218513283317,,Control
24223,5,Kansas,"Ellis County, KS",2002,27532,right_only,18.160685747493826,,Control
24224,5,Kansas,"Ellis County, KS",2003,27507,right_only,18.177191260406442,,Control
24225,5,Kansas,"Ellis County, KS",2004,27457,right_only,18.210292457296866,,Control
24226,5,Kansas,"Ellis County, KS",2005,27429,right_only,18.22888184038791,,Control
24227,5,Kansas,"Ellis County, KS",2006,27653,right_only,18.08122084403139,,Control
24228,5,Kansas,"Ellis County, KS",2007,27710,right_only,18.044027426921687,,Control
24229,5,Kansas,"Ellis County, KS",2008,28010,right_only,17.85076758300607,,Control
24230,5,Kansas,"Ellis County, KS",2009,28353,right_only,17.63481818502451,-3.0,Control
24231,5,Kansas,"Ellis County, KS",2010,28452,right_only,17.57345705047097,-2.0,Control
24232,5,Kansas,"Ellis County, KS",2011,28742,right_only,17.39614501426484,-1.0,Control
24233,5,Kansas,"Ellis County, KS",2012,29053,right_only,17.20992668571232,0.0,Control
24234,5,Kansas,"Ellis County, KS",2013,29061,right_only,17.205189085028046,1.0,Control
24235,5,Kansas,"Ellis County, KS",2014,29013,right_only,17.23365387929549,2.0,Control
24236,5,Kansas,"Ellis County, KS",2015,29029,right_only,17.22415515518964,,Control
24237,5,Kansas,"Ellis County, KS",2016,28893,right_only,17.30522964039733,,Control
24238,5,Kansas,"Ellis County, KS",2017,28689,right_only,17.42828261703092,,Control
24239,5,Kansas,"Ellis County, KS",2018,28710,right_only,17.41553465691397,,Control
24240,5,Kansas,"Ellis County, KS",2019,28553,right_only,17.511294785136414,,Control
24241,5,Kansas,"Ellis County, KS",2020,28671,right_only,17.43922430330299,,Control
24242,5,Kansas,"Ellsworth County, KS",1999,6487,right_only,77.07723138584862,,Control
24243,5,Kansas,"Ellsworth County, KS",2000,6525,right_only,76.62835249042146,,Control
24244,5,Kansas,"Ellsworth County, KS",2001,6477,right_only,77.1962328238382,,Control
24245,5,Kansas,"Ellsworth County, KS",2002,6419,right_only,77.89375292101573,,Control
24246,5,Kansas,"Ellsworth County, KS",2003,6440,right_only,77.63975155279502,,Control
24247,5,Kansas,"Ellsworth County, KS",2004,6437,right_only,77.67593599502874,,Control
24248,5,Kansas,"Ellsworth County, KS",2005,6404,right_only,78.07620237351655,,Control
24249,5,Kansas,"Ellsworth County, KS",2006,6465,right_only,77.33952049497293,,Control
24250,5,Kansas,"Ellsworth County, KS",2007,6503,right_only,76.88759034291866,,Control
24251,5,Kansas,"Ellsworth County, KS",2008,6471,right_only,77.26781023025808,,Control
24252,5,Kansas,"Ellsworth County, KS",2009,6432,right_only,77.7363184079602,-3.0,Control
24253,5,Kansas,"Ellsworth County, KS",2010,6497,right_only,76.95859627520393,-2.0,Control
24254,5,Kansas,"Ellsworth County, KS",2011,6483,right_only,77.12478790683325,-1.0,Control
24255,5,Kansas,"Ellsworth County, KS",2012,6494,right_only,76.9941484447182,0.0,Control
24256,5,Kansas,"Ellsworth County, KS",2013,6398,right_only,78.14942169427947,1.0,Control
24257,5,Kansas,"Ellsworth County, KS",2014,6392,right_only,78.22277847309137,2.0,Control
24258,5,Kansas,"Ellsworth County, KS",2015,6343,right_only,78.82705344474223,,Control
24259,5,Kansas,"Ellsworth County, KS",2016,6328,right_only,79.01390644753477,,Control
24260,5,Kansas,"Ellsworth County, KS",2017,6330,right_only,78.98894154818325,,Control
24261,5,Kansas,"Ellsworth County, KS",2018,6196,right_only,80.69722401549387,,Control
24262,5,Kansas,"Ellsworth County, KS",2019,6102,right_only,81.94034742707309,,Control
24263,5,Kansas,"Ellsworth County, KS",2020,6034,right_only,82.86377195889958,,Control
24264,5,Kansas,"Finney County, KS",1999,39863,right_only,12.542959636755889,,Control
24265,5,Kansas,"Finney County, KS",2000,40523,right_only,12.338671865360412,,Control
24266,5,Kansas,"Finney County, KS",2001,39730,right_only,12.584948401711554,,Control
24267,5,Kansas,"Finney County, KS",2002,38499,right_only,12.987350320787554,,Control
24268,5,Kansas,"Finney County, KS",2003,37701,right_only,13.26224768573778,,Control
24269,5,Kansas,"Finney County, KS",2004,37462,right_only,13.346858149591585,,Control
24270,5,Kansas,"Finney County, KS",2005,36754,right_only,13.603961473581107,,Control
24271,5,Kansas,"Finney County, KS",2006,36259,right_only,13.78967980363496,,Control
24272,5,Kansas,"Finney County, KS",2007,35663,right_only,14.020132910859994,,Control
24273,5,Kansas,"Finney County, KS",2008,35461,right_only,14.099997180000564,,Control
24274,5,Kansas,"Finney County, KS",2009,36300,right_only,13.77410468319559,-3.0,Control
24275,5,Kansas,"Finney County, KS",2010,36776,right_only,13.595823363062866,-2.0,Control
24276,5,Kansas,"Finney County, KS",2011,37083,right_only,13.483267265323732,-1.0,Control
24277,5,Kansas,"Finney County, KS",2012,37200,right_only,13.440860215053764,0.0,Control
24278,5,Kansas,"Finney County, KS",2013,37098,right_only,13.477815515661222,1.0,Control
24279,5,Kansas,"Finney County, KS",2014,37184,right_only,13.446643717728055,2.0,Control
24280,5,Kansas,"Finney County, KS",2015,37118,right_only,13.470553370332453,,Control
24281,5,Kansas,"Finney County, KS",2016,36722,right_only,13.615816132018955,,Control
24282,5,Kansas,"Finney County, KS",2017,37084,right_only,13.482903678136124,,Control
24283,5,Kansas,"Finney County, KS",2018,36611,right_only,13.657097593619403,,Control
24284,5,Kansas,"Finney County, KS",2019,36467,right_only,13.71102640743686,,Control
24285,5,Kansas,"Finney County, KS",2020,35917,right_only,13.920984492023276,,Control
24286,5,Kansas,"Ford County, KS",1999,31992,right_only,15.628907226806701,,Control
24287,5,Kansas,"Ford County, KS",2000,32458,right_only,15.404522767884652,,Control
24288,5,Kansas,"Ford County, KS",2001,32182,right_only,15.536635386240755,,Control
24289,5,Kansas,"Ford County, KS",2002,31981,right_only,15.63428285544542,,Control
24290,5,Kansas,"Ford County, KS",2003,32285,right_only,15.487068297971195,,Control
24291,5,Kansas,"Ford County, KS",2004,32265,right_only,15.49666821633349,,Control
24292,5,Kansas,"Ford County, KS",2005,32354,right_only,15.454039685973912,,Control
24293,5,Kansas,"Ford County, KS",2006,32029,right_only,15.61085266477255,,Control
24294,5,Kansas,"Ford County, KS",2007,32168,right_only,15.543397164884357,,Control
24295,5,Kansas,"Ford County, KS",2008,32187,right_only,15.534221890825489,,Control
24296,5,Kansas,"Ford County, KS",2009,33158,right_only,15.079317208516798,-3.0,Control
24297,5,Kansas,"Ford County, KS",2010,33848,right_only,14.771921531552826,-2.0,Control
24298,5,Kansas,"Ford County, KS",2011,34568,right_only,14.464244387873178,-1.0,Control
24299,5,Kansas,"Ford County, KS",2012,34752,right_only,14.38766114180479,0.0,Control
24300,5,Kansas,"Ford County, KS",2013,34819,right_only,14.35997587524053,1.0,Control
24301,5,Kansas,"Ford County, KS",2014,34795,right_only,14.369880729989942,2.0,Control
24302,5,Kansas,"Ford County, KS",2015,34536,right_only,14.477646513782721,,Control
24303,5,Kansas,"Ford County, KS",2016,33971,right_only,14.718436313326073,,Control
24304,5,Kansas,"Ford County, KS",2017,34381,right_only,14.542916145545504,,Control
24305,5,Kansas,"Ford County, KS",2018,33888,right_only,14.754485363550518,,Control
24306,5,Kansas,"Ford County, KS",2019,33619,right_only,14.872542312382878,,Control
24307,5,Kansas,"Ford County, KS",2020,33094,right_only,15.108478878346528,,Control
24308,5,Kansas,"Franklin County, KS",1999,24626,right_only,20.303744010395516,,Control
24309,5,Kansas,"Franklin County, KS",2000,24784,right_only,20.17430600387347,,Control
24310,5,Kansas,"Franklin County, KS",2001,25000,right_only,20.0,,Control
24311,5,Kansas,"Franklin County, KS",2002,25218,right_only,19.82710762154017,,Control
24312,5,Kansas,"Franklin County, KS",2003,25312,right_only,19.75347661188369,,Control
24313,5,Kansas,"Franklin County, KS",2004,25525,right_only,19.58863858961802,,Control
24314,5,Kansas,"Franklin County, KS",2005,25527,right_only,19.58710385082462,,Control
24315,5,Kansas,"Franklin County, KS",2006,25716,right_only,19.44314823456214,,Control
24316,5,Kansas,"Franklin County, KS",2007,25734,right_only,19.429548457293855,,Control
24317,5,Kansas,"Franklin County, KS",2008,25851,right_only,19.341611543073768,,Control
24318,5,Kansas,"Franklin County, KS",2009,25870,right_only,19.327406262079627,-3.0,Control
24319,5,Kansas,"Franklin County, KS",2010,25992,right_only,19.236688211757464,-2.0,Control
24320,5,Kansas,"Franklin County, KS",2011,25931,right_only,19.28194053449539,-1.0,Control
24321,5,Kansas,"Franklin County, KS",2012,25906,right_only,19.30054813556705,0.0,Control
24322,5,Kansas,"Franklin County, KS",2013,25740,right_only,19.425019425019425,1.0,Control
24323,5,Kansas,"Franklin County, KS",2014,25611,right_only,19.52286127054781,2.0,Control
24324,5,Kansas,"Franklin County, KS",2015,25609,right_only,19.524385958061618,,Control
24325,5,Kansas,"Franklin County, KS",2016,25560,right_only,19.561815336463223,,Control
24326,5,Kansas,"Franklin County, KS",2017,25733,right_only,19.430303501340692,,Control
24327,5,Kansas,"Franklin County, KS",2018,25631,right_only,19.507627482345598,,Control
24328,5,Kansas,"Franklin County, KS",2019,25544,right_only,19.57406827435014,,Control
24329,5,Kansas,"Franklin County, KS",2020,25703,right_only,19.45298214216239,,Control
24330,5,Kansas,"Geary County, KS",1999,28162,right_only,17.754420850791846,,Control
24331,5,Kansas,"Geary County, KS",2000,27947,right_only,17.89100797938956,,Control
24332,5,Kansas,"Geary County, KS",2001,27821,right_only,17.972035512742174,,Control
24333,5,Kansas,"Geary County, KS",2002,27679,right_only,18.064236424726328,,Control
24334,5,Kansas,"Geary County, KS",2003,27532,right_only,18.160685747493826,,Control
24335,5,Kansas,"Geary County, KS",2004,27149,right_only,18.416884599801097,,Control
24336,5,Kansas,"Geary County, KS",2005,27099,right_only,18.45086534558471,,Control
24337,5,Kansas,"Geary County, KS",2006,27708,right_only,18.04532986863,,Control
24338,5,Kansas,"Geary County, KS",2007,27951,right_only,17.888447640513757,,Control
24339,5,Kansas,"Geary County, KS",2008,30276,right_only,16.514731140177037,,Control
24340,5,Kansas,"Geary County, KS",2009,31537,right_only,15.854393252370233,-3.0,Control
24341,5,Kansas,"Geary County, KS",2010,34362,right_only,14.550957453000407,-2.0,Control
24342,5,Kansas,"Geary County, KS",2011,35323,right_only,14.15508309033774,-1.0,Control
24343,5,Kansas,"Geary County, KS",2012,38013,right_only,13.153394891221424,0.0,Control
24344,5,Kansas,"Geary County, KS",2013,37384,right_only,13.37470575647336,1.0,Control
24345,5,Kansas,"Geary County, KS",2014,36713,right_only,13.619153978154877,2.0,Control
24346,5,Kansas,"Geary County, KS",2015,37030,right_only,13.502565487442613,,Control
24347,5,Kansas,"Geary County, KS",2016,35586,right_only,14.050469285674142,,Control
24348,5,Kansas,"Geary County, KS",2017,33855,right_only,14.768867227883621,,Control
24349,5,Kansas,"Geary County, KS",2018,32594,right_only,15.340246671166472,,Control
24350,5,Kansas,"Geary County, KS",2019,31670,right_only,15.787811809283232,,Control
24351,5,Kansas,"Geary County, KS",2020,32218,right_only,15.519274939474828,,Control
24352,5,Kansas,"Gove County, KS",1999,3091,right_only,161.75994823681654,,Control
24353,5,Kansas,"Gove County, KS",2000,3068,right_only,162.97262059973926,,Control
24354,5,Kansas,"Gove County, KS",2001,3044,right_only,164.257555847569,,Control
24355,5,Kansas,"Gove County, KS",2002,3018,right_only,165.67263088137838,,Control
24356,5,Kansas,"Gove County, KS",2003,2947,right_only,169.664065151001,,Control
24357,5,Kansas,"Gove County, KS",2004,2896,right_only,172.65193370165744,,Control
24358,5,Kansas,"Gove County, KS",2005,2840,right_only,176.05633802816902,,Control
24359,5,Kansas,"Gove County, KS",2006,2824,right_only,177.05382436260624,,Control
24360,5,Kansas,"Gove County, KS",2007,2757,right_only,181.35654697134567,,Control
24361,5,Kansas,"Gove County, KS",2008,2646,right_only,188.9644746787604,,Control
24362,5,Kansas,"Gove County, KS",2009,2689,right_only,185.9427296392711,-3.0,Control
24363,5,Kansas,"Gove County, KS",2010,2695,right_only,185.5287569573284,-2.0,Control
24364,5,Kansas,"Gove County, KS",2011,2697,right_only,185.39117538005192,-1.0,Control
24365,5,Kansas,"Gove County, KS",2012,2729,right_only,183.2172957127153,0.0,Control
24366,5,Kansas,"Gove County, KS",2013,2769,right_only,180.57060310581437,1.0,Control
24367,5,Kansas,"Gove County, KS",2014,2727,right_only,183.35166850018337,2.0,Control
24368,5,Kansas,"Gove County, KS",2015,2640,right_only,189.3939393939394,,Control
24369,5,Kansas,"Gove County, KS",2016,2589,right_only,193.12475859405174,,Control
24370,5,Kansas,"Gove County, KS",2017,2631,right_only,190.04180919802354,,Control
24371,5,Kansas,"Gove County, KS",2018,2612,right_only,191.42419601837673,,Control
24372,5,Kansas,"Gove County, KS",2019,2636,right_only,189.68133535660093,,Control
24373,5,Kansas,"Gove County, KS",2020,2621,right_only,190.76688286913392,,Control
24374,5,Kansas,"Graham County, KS",1999,3001,right_only,166.61112962345885,,Control
24375,5,Kansas,"Graham County, KS",2000,2946,right_only,169.72165648336727,,Control
24376,5,Kansas,"Graham County, KS",2001,2896,right_only,172.65193370165744,,Control
24377,5,Kansas,"Graham County, KS",2002,2886,right_only,173.25017325017325,,Control
24378,5,Kansas,"Graham County, KS",2003,2842,right_only,175.93244194229416,,Control
24379,5,Kansas,"Graham County, KS",2004,2786,right_only,179.46877243359654,,Control
24380,5,Kansas,"Graham County, KS",2005,2762,right_only,181.02824040550325,,Control
24381,5,Kansas,"Graham County, KS",2006,2751,right_only,181.75209014903672,,Control
24382,5,Kansas,"Graham County, KS",2007,2707,right_only,184.7063169560399,,Control
24383,5,Kansas,"Graham County, KS",2008,2669,right_only,187.33608092918695,,Control
24384,5,Kansas,"Graham County, KS",2009,2592,right_only,192.9012345679012,-3.0,Control
24385,5,Kansas,"Graham County, KS",2010,2597,right_only,192.52984212552946,-2.0,Control
24386,5,Kansas,"Graham County, KS",2011,2641,right_only,189.32222642938282,-1.0,Control
